9d615bdc	2024-10-01 02:51:00.000000	48.825485280093474	2.245113870004366
51026368	2024-10-01 10:48:00.000000	48.84765689645293	2.448466856026493
51026368	2024-10-01 09:58:00.000000	48.84765689645293	2.448466856026493
51026368	2024-10-01 19:18:00.000000	48.84512887603477	2.4093360487993443
d2fdf202	2024-10-01 01:33:00.000000	48.84302060970845	2.4073361175273185
d2fdf202	2024-10-01 20:33:00.000000	48.87736598090828	2.4414588506617028
a4e3ef65	2024-10-01 16:33:00.000000	48.91194459431212	2.284806309432781
3771589c	2024-10-01 08:49:00.000000	48.87209529162765	2.420444217348473
3771589c	2024-10-01 20:49:00.000000	48.89365045453994	2.32492796809763
3771589c	2024-10-01 09:49:00.000000	48.84630641296451	2.389867531175874
3771589c	2024-10-01 07:59:00.000000	48.84630641296451	2.389867531175874
39c3af5b	2024-10-01 02:57:00.000000	48.92297801325453	2.273746922107229
39c3af5b	2024-10-01 15:07:00.000000	48.92392854988983	2.277617568414932
39c3af5b	2024-10-01 10:57:00.000000	48.8884061197317	2.2950111309703742
39c3af5b	2024-10-01 13:27:00.000000	48.92297801325453	2.273746922107229
d611a10c	2024-10-01 01:36:00.000000	48.758093252244365	2.296026834456128
d611a10c	2024-10-01 22:16:00.000000	48.78341373243597	2.2650611553441387
d611a10c	2024-10-01 12:06:00.000000	48.78295435806377	2.268793907652824
d0e608b3	2024-10-01 16:25:00.000000	48.85458151209068	2.3057391221214334
4a815603	2024-10-01 07:13:00.000000	48.78489239241293	2.2450032823136596
4a815603	2024-10-01 00:13:00.000000	48.78400854892289	2.2450267438061675
4a815603	2024-10-01 09:03:00.000000	48.784718731062114	2.248234955673366
40d0af71	2024-10-01 13:21:00.000000	48.78420875539468	2.3713548104108884
40d0af71	2024-10-01 06:01:00.000000	48.7828896645702	2.369433417352006
40d0af71	2024-10-01 12:31:00.000000	48.74553555399332	2.3678705522224437
40d0af71	2024-10-01 09:11:00.000000	48.74553555399332	2.3678705522224437
40d0af71	2024-10-01 07:21:00.000000	48.782085921124704	2.370670320914329
cc8b07f4	2024-10-01 02:33:00.000000	48.859358319471525	2.446619808897284
cc8b07f4	2024-10-01 10:53:00.000000	48.86694054757782	2.4455634624370144
cc8b07f4	2024-10-01 20:23:00.000000	48.846605909761564	2.4137573053084718
63b34a60	2024-10-01 16:43:00.000000	48.82990577644417	2.2641223932480634
63b34a60	2024-10-01 14:03:00.000000	48.77970498870158	2.2945464718363047
63b34a60	2024-10-01 22:33:00.000000	48.75369125114759	2.2641608591475326
63b34a60	2024-10-01 10:23:00.000000	48.7772269	2.2922633
63b34a60	2024-10-01 14:13:00.000000	48.75369125114759	2.2641608591475326
b8cdbeaa	2024-10-01 17:55:00.000000	48.89341599537247	2.32916783568475
b8cdbeaa	2024-10-01 04:55:00.000000	48.81127530167902	2.236693515551274
b8cdbeaa	2024-10-01 14:05:00.000000	48.81606007926097	2.276406308244451
b8cdbeaa	2024-10-01 07:55:00.000000	48.82834223611225	2.2708901772799868
b8cdbeaa	2024-10-01 09:55:00.000000	48.82834223611225	2.2708901772799868
bfc2f612	2024-10-01 04:16:00.000000	48.9120762744723	2.3813782693276164
bfc2f612	2024-10-01 12:46:00.000000	48.9120762744723	2.3813782693276164
bfc2f612	2024-10-01 04:06:00.000000	48.9120762744723	2.3813782693276164
e62990e9	2024-10-01 08:34:00.000000	48.79614683173626	2.215908382306879
e62990e9	2024-10-01 01:04:00.000000	48.82620252552063	2.191435032108016
e62990e9	2024-10-01 02:44:00.000000	48.78727065306763	2.20061704208969
e62990e9	2024-10-01 20:54:00.000000	48.81933547707587	2.2813204440042316
e62990e9	2024-10-01 07:44:00.000000	48.79614683173626	2.215908382306879
9e95b8ce	2024-10-01 09:44:00.000000	48.94101183657894	2.413146148843589
9e95b8ce	2024-10-01 13:04:00.000000	48.9395705252058	2.4522551597311963
9e95b8ce	2024-10-01 07:24:00.000000	48.94101183657894	2.413146148843589
96a83483	2024-10-01 18:47:00.000000	48.87735211135273	2.337591861439274
96a83483	2024-10-01 23:17:00.000000	48.962876706758486	2.4199132111524775
96a83483	2024-10-01 19:27:00.000000	48.91826663674378	2.362363688283614
3bd4606f	2024-10-01 09:58:00.000000	48.93948702544736	2.453117075165267
3bd4606f	2024-10-01 12:48:00.000000	48.93948702544736	2.453117075165267
3bd4606f	2024-10-01 09:48:00.000000	48.94101183657894	2.413146148843589
620b0356	2024-10-01 06:07:00.000000	48.905356971032795	2.371880266357156
7c5f63e1	2024-10-01 07:47:00.000000	48.89036264422687	2.2726776037549676
