2565ef55	2024-10-03 21:58:45.000	48.82	2.32
664f92ae	2024-10-03 21:58:45.000	48.85	2.4
664f92ae	2024-10-03 21:58:45.000	48.85	2.42
664f92ae	2024-10-03 21:58:45.000	48.9	2.38
c22ea8de	2024-10-03 21:58:45.000	48.73	2.46
c22ea8de	2024-10-03 21:58:45.000	48.84	2.41
73572943	2024-10-03 21:58:45.000	48.86	2.3
81d644b7	2024-10-03 21:58:45.000	48.85	2.3
81d644b7	2024-10-03 21:58:45.000	48.86	2.32
81d644b7	2024-10-03 21:58:45.000	48.82	2.38
81d644b7	2024-10-03 21:58:45.000	48.84	2.4
26f14e8c	2024-10-03 21:58:45.000	48.91	2.33
26f14e8c	2024-10-03 21:58:45.000	48.89	2.36
26f14e8c	2024-10-03 21:58:45.000	48.88	2.3
26f14e8c	2024-10-03 21:58:45.000	48.93	2.29
d5087b41	2024-10-03 21:58:45.000	48.77	2.27
d5087b41	2024-10-03 21:58:45.000	48.77	2.24
d5087b41	2024-10-03 21:58:45.000	48.78	2.27
6458b4d4	2024-10-03 21:58:45.000	48.85	2.34
2bc6f1ab	2024-10-03 21:58:45.000	48.81	2.24
2bc6f1ab	2024-10-03 21:58:45.000	48.83	2.25
2bc6f1ab	2024-10-03 21:58:45.000	48.89	2.26
326ab28b	2024-10-03 21:58:45.000	48.79	2.41
326ab28b	2024-10-03 21:58:45.000	48.8	2.31
326ab28b	2024-10-03 21:58:45.000	48.78	2.38
326ab28b	2024-10-03 21:58:45.000	48.72	2.41
326ab28b	2024-10-03 21:58:45.000	48.83	2.37
facc109c	2024-10-03 21:58:45.000	48.86	2.41
facc109c	2024-10-03 21:58:45.000	48.85	2.43
facc109c	2024-10-03 21:58:45.000	48.88	2.45
ec9524af	2024-10-03 21:58:45.000	48.77	2.28
ec9524af	2024-10-03 21:58:45.000	48.76	2.33
ec9524af	2024-10-03 21:58:45.000	48.77	2.28
ec9524af	2024-10-03 21:58:45.000	48.7	2.28
ec9524af	2024-10-03 21:58:45.000	48.78	2.31
c7d5a51a	2024-10-03 21:58:45.000	48.89	2.33
c7d5a51a	2024-10-03 21:58:45.000	48.88	2.23
c7d5a51a	2024-10-03 21:58:45.000	48.78	2.2
c7d5a51a	2024-10-03 21:58:45.000	48.81	2.25
c7d5a51a	2024-10-03 21:58:45.000	48.86	2.21
6d36d729	2024-10-03 21:58:45.000	48.89	2.43
6d36d729	2024-10-03 21:58:45.000	48.9	2.46
6d36d729	2024-10-03 21:58:45.000	48.92	2.38
6c4a3ace	2024-10-03 21:58:45.000	48.87	2.16
6c4a3ace	2024-10-03 21:58:45.000	48.84	2.12
6c4a3ace	2024-10-03 21:58:45.000	48.81	2.19
6c4a3ace	2024-10-03 21:58:45.000	48.8	2.42
6c4a3ace	2024-10-03 21:58:45.000	48.83	2.16
afe5a8ee	2024-10-03 21:58:45.000	48.96	2.51
afe5a8ee	2024-10-03 21:58:45.000	48.94	2.46
afe5a8ee	2024-10-03 21:58:45.000	48.98	2.42
49592de6	2024-10-03 21:58:45.000	48.86	2.36
49592de6	2024-10-03 21:58:45.000	48.93	2.42
