2565ef55	2024-10-01 15:12:14.000	48.92	2.44
2565ef55	2024-10-01 15:12:14.000	48.92	2.33
2565ef55	2024-10-01 15:12:14.000	48.76	2.25
664f92ae	2024-10-01 15:12:14.000	48.88	2.36
664f92ae	2024-10-01 15:12:14.000	48.9	2.49
1f0c54b7	2024-10-01 15:12:14.000	48.97	2.33
1f0c54b7	2024-10-01 15:12:14.000	48.86	2.4
1f0c54b7	2024-10-01 03:57:31.500	48.92	2.32
1f0c54b7	2024-10-01 03:57:31.500	48.87	2.22
c22ea8de	2024-10-01 15:12:14.000	48.87	2.27
c22ea8de	2024-10-01 15:12:14.000	48.75	2.21
c22ea8de	2024-10-01 03:57:31.500	48.76	2.27
c22ea8de	2024-10-01 03:57:31.500	48.79	2.21
81d644b7	2024-10-01 15:12:14.000	48.88	2.3
81d644b7	2024-10-01 03:57:31.500	48.93	2.28
81d644b7	2024-10-01 15:12:14.000	48.93	2.35
64fb0211	2024-10-01 03:57:31.500	48.82	2.19
64fb0211	2024-10-01 15:12:14.000	48.94	2.23
35cecab2	2024-10-01 15:12:14.000	48.9	2.23
35cecab2	2024-10-01 15:12:14.000	48.9	2.15
35cecab2	2024-10-01 15:12:14.000	48.85	2.26
35cecab2	2024-10-01 15:12:14.000	48.91	2.23
d5087b41	2024-10-01 15:12:14.000	48.92	2.37
d5087b41	2024-10-01 15:12:14.000	48.91	2.32
d5087b41	2024-10-01 15:12:14.000	48.92	2.38
d5087b41	2024-10-01 15:12:14.000	48.91	2.31
d5087b41	2024-10-01 15:12:14.000	48.83	2.33
1cef34d7	2024-10-01 15:12:14.000	48.87	2.24
6458b4d4	2024-10-01 15:12:14.000	48.81	2.41
6458b4d4	2024-10-01 15:12:14.000	48.8	2.44
6458b4d4	2024-10-01 15:12:14.000	48.91	2.44
6458b4d4	2024-10-01 15:12:14.000	48.82	2.48
2bc6f1ab	2024-10-01 15:12:14.000	48.82	2.22
2bc6f1ab	2024-10-01 15:12:14.000	48.9	2.24
2bc6f1ab	2024-10-01 15:12:14.000	48.93	2.19
bcb6aa30	2024-10-01 15:12:14.000	48.93	2.44
bcb6aa30	2024-10-01 15:12:14.000	48.89	2.41
bcb6aa30	2024-10-01 15:12:14.000	48.94	2.43
326ab28b	2024-10-01 15:12:14.000	48.86	2.45
326ab28b	2024-10-01 15:12:14.000	48.82	2.48
326ab28b	2024-10-01 15:12:14.000	48.92	2.45
326ab28b	2024-10-01 15:12:14.000	48.8	2.28
8d632df3	2024-10-01 03:57:31.500	48.79	2.42
8d632df3	2024-10-01 15:12:14.000	48.93	2.29
8d632df3	2024-10-01 15:12:14.000	48.97	2.21
facc109c	2024-10-01 15:12:14.000	48.91	2.37
facc109c	2024-10-01 15:12:14.000	48.95	2.37
facc109c	2024-10-01 15:12:14.000	48.87	2.24
facc109c	2024-10-01 15:12:14.000	48.85	2.27
c7afeedb	2024-10-01 15:12:14.000	48.84	2.28
c7afeedb	2024-10-01 15:12:14.000	48.88	2.42
c7afeedb	2024-10-01 15:12:14.000	48.75	2.39
ec9524af	2024-10-01 15:12:14.000	48.81	2.26
ec9524af	2024-10-01 15:12:14.000	48.94	2.24
10356289	2024-10-01 15:12:14.000	48.83	2.4
10356289	2024-10-01 15:12:14.000	48.78	2.31
c7d5a51a	2024-10-01 00:49:21.000	48.96	2.43
c7d5a51a	2024-10-01 15:12:14.000	48.93	2.35
c7d5a51a	2024-10-01 03:57:31.500	48.91	2.43
e47354ff	2024-10-01 15:12:14.000	48.95	2.42
e47354ff	2024-10-01 03:57:31.500	48.91	2.45
e47354ff	2024-10-01 15:12:14.000	48.98	2.42
6c4a3ace	2024-10-01 15:12:14.000	48.96	2.42
6c4a3ace	2024-10-01 15:12:14.000	48.89	2.23
692fbbdd	2024-10-01 15:12:14.000	48.89	2.31
692fbbdd	2024-10-01 15:12:14.000	48.93	2.19
692fbbdd	2024-10-01 15:12:14.000	48.88	2.2
49592de6	2024-10-01 15:12:14.000	48.86	2.44
49592de6	2024-10-01 15:12:14.000	48.87	2.33
49592de6	2024-10-01 15:12:14.000	48.88	2.34
49592de6	2024-10-01 15:12:14.000	48.85	2.2
ef366e6b	2024-10-01 15:12:14.000	48.82	2.32
ef366e6b	2024-10-01 15:12:14.000	48.88	2.31
58c8b699	2024-10-01 15:12:14.000	48.86	2.32
58c8b699	2024-10-01 15:12:14.000	48.84	2.34
58c8b699	2024-10-01 15:12:14.000	48.87	2.33
2c235b64	2024-10-01 15:12:14.000	48.99	2.29
2c235b64	2024-10-01 15:12:14.000	48.94	2.24
2c235b64	2024-10-01 15:12:14.000	48.9	2.27
2c235b64	2024-10-01 15:12:14.000	48.93	2.35
2efe64dc	2024-10-01 15:12:14.000	48.92	2.46
2efe64dc	2024-10-01 15:12:14.000	48.9	2.42
2efe64dc	2024-10-01 15:12:14.000	48.87	2.39
07697e34	2024-10-01 15:12:14.000	48.93	2.35
07697e34	2024-10-01 15:12:14.000	48.79	2.21
07697e34	2024-10-01 15:12:14.000	48.82	2.27
07697e34	2024-10-01 15:12:14.000	48.85	2.21
6eac9509	2024-10-01 00:49:21.000	48.88	2.19
e38ea9b3	2024-10-01 03:57:31.500	48.84	2.39
fa5a0e55	2024-10-01 15:12:14.000	48.97	2.36
14a6a237	2024-10-01 15:12:14.000	48.85	2.19
878f8e1c	2024-10-01 15:12:14.000	48.9	2.45
878f8e1c	2024-10-01 15:12:14.000	48.95	2.43
a5de4372	2024-10-01 15:12:14.000	48.77	2.38
70ec8752	2024-10-02 15:43:21.000	48.94	2.39
70ec8752	2024-10-01 15:12:14.000	48.88	2.39
774f8e0d	2024-10-02 15:43:21.000	48.93	2.37
774f8e0d	2024-10-02 15:43:21.000	48.96	2.31
774f8e0d	2024-10-02 15:43:21.000	48.93	2.41
774f8e0d	2024-10-02 15:43:21.000	48.83	2.34
2565ef55	2024-10-02 15:43:21.000	48.83	2.41
664f92ae	2024-10-02 15:43:21.000	48.9	2.47
664f92ae	2024-10-02 15:43:21.000	48.95	2.49
664f92ae	2024-10-02 15:43:21.000	48.93	2.38
664f92ae	2024-10-02 15:43:21.000	48.91	2.51
1f0c54b7	2024-10-02 15:43:21.000	48.94	2.32
1f0c54b7	2024-10-02 15:43:21.000	48.86	2.35
1f0c54b7	2024-10-02 15:43:21.000	48.89	2.43
1f0c54b7	2024-10-02 04:38:23.000	49.02	2.3
c22ea8de	2024-10-02 15:43:21.000	48.73	2.22
91423a09	2024-10-02 15:43:21.000	48.87	2.3
91423a09	2024-10-01 15:12:14.000	48.83	2.45
26f14e8c	2024-10-02 15:43:21.000	48.91	2.3
26f14e8c	2024-10-02 15:43:21.000	48.94	2.28
26f14e8c	2024-10-02 15:43:21.000	48.92	2.25
26f14e8c	2024-10-01 15:12:14.000	48.92	2.3
26f14e8c	2024-10-02 15:43:21.000	48.92	2.29
d5087b41	2024-10-02 15:43:21.000	48.91	2.37
d5087b41	2024-10-02 15:43:21.000	48.82	2.29
d5087b41	2024-10-02 15:43:21.000	48.96	2.4
d5087b41	2024-10-01 15:12:14.000	48.9	2.35
1cef34d7	2024-10-02 15:43:21.000	48.86	2.31
1cef34d7	2024-10-02 15:43:21.000	48.84	2.38
1cef34d7	2024-10-01 15:12:14.000	48.83	2.36
1cef34d7	2024-10-01 15:12:14.000	48.9	2.34
6458b4d4	2024-10-02 15:43:21.000	48.79	2.36
6458b4d4	2024-10-02 15:43:21.000	48.82	2.48
6458b4d4	2024-10-01 15:12:14.000	48.81	2.38
2bc6f1ab	2024-10-02 15:43:21.000	48.87	2.22
2bc6f1ab	2024-10-02 15:43:21.000	48.84	2.3
2bc6f1ab	2024-10-02 15:43:21.000	48.84	2.29
2bc6f1ab	2024-10-02 15:43:21.000	48.92	2.39
2bc6f1ab	2024-10-02 15:43:21.000	48.77	2.26
bcb6aa30	2024-10-02 15:43:21.000	48.88	2.5
bcb6aa30	2024-10-01 15:12:14.000	48.94	2.45
326ab28b	2024-10-02 15:43:21.000	48.82	2.27
326ab28b	2024-10-01 15:12:14.000	48.8	2.25
8d632df3	2024-10-02 15:43:21.000	48.91	2.28
8d632df3	2024-10-01 15:12:14.000	48.78	2.4
8d632df3	2024-10-02 15:43:21.000	48.93	2.26
dfe88fcf	2024-10-02 15:43:21.000	48.92	2.33
dfe88fcf	2024-10-02 15:43:21.000	49.0	2.29
dfe88fcf	2024-10-02 15:43:21.000	48.89	2.32
c7afeedb	2024-10-02 15:43:21.000	48.79	2.3
c7afeedb	2024-10-02 15:43:21.000	48.85	2.33
c7afeedb	2024-10-02 15:43:21.000	48.79	2.45
c7afeedb	2024-10-02 15:43:21.000	48.83	2.18
ec9524af	2024-10-01 15:12:14.000	48.86	2.13
ec9524af	2024-10-02 15:43:21.000	48.86	2.25
ec9524af	2024-10-02 15:43:21.000	48.94	2.23
ec9524af	2024-10-02 15:43:21.000	48.85	2.3
ec9524af	2024-10-02 15:43:21.000	48.84	2.25
e47354ff	2024-10-02 15:43:21.000	48.92	2.38
e47354ff	2024-10-01 15:12:14.000	48.9	2.44
e47354ff	2024-10-02 15:43:21.000	48.88	2.09
ebbc8c14	2024-10-02 15:43:21.000	48.84	2.29
ebbc8c14	2024-10-02 15:43:21.000	48.95	2.47
728ff3b0	2024-10-02 15:43:21.000	48.9	2.23
728ff3b0	2024-10-02 15:43:21.000	48.92	2.19
728ff3b0	2024-10-02 15:43:21.000	48.78	2.3
6c4a3ace	2024-10-02 15:43:21.000	48.86	2.21
6c4a3ace	2024-10-02 15:43:21.000	48.92	2.18
afe5a8ee	2024-10-02 15:43:21.000	48.92	2.42
afe5a8ee	2024-10-02 15:43:21.000	48.93	2.4
afe5a8ee	2024-10-02 15:43:21.000	48.89	2.41
692fbbdd	2024-10-02 15:43:21.000	48.88	2.2
692fbbdd	2024-10-02 15:43:21.000	48.91	2.27
692fbbdd	2024-10-02 15:43:21.000	48.86	2.22
692fbbdd	2024-10-02 15:43:21.000	48.93	2.28
692fbbdd	2024-10-02 15:43:21.000	48.85	2.33
9f67e8a8	2024-10-02 15:43:21.000	48.8	2.27
9f67e8a8	2024-10-02 15:43:21.000	48.76	2.3
ef366e6b	2024-10-01 15:12:14.000	48.77	2.24
ef366e6b	2024-10-02 15:43:21.000	48.83	2.31
ef366e6b	2024-10-02 15:43:21.000	48.83	2.31
250fc7b7	2024-10-02 04:38:23.000	48.83	2.37
250fc7b7	2024-10-01 15:12:14.000	48.83	2.25
250fc7b7	2024-10-02 15:43:21.000	48.85	2.4
250fc7b7	2024-10-02 15:43:21.000	48.78	2.44
2efe64dc	2024-10-01 15:12:14.000	49.03	2.4
2efe64dc	2024-10-02 15:43:21.000	48.97	2.46
2efe64dc	2024-10-01 15:12:14.000	48.93	2.49
2efe64dc	2024-10-02 15:43:21.000	48.89	2.41
2efe64dc	2024-10-02 15:43:21.000	48.95	2.44
6eac9509	2024-10-02 15:43:21.000	48.82	2.15
6eac9509	2024-10-02 15:43:21.000	48.91	2.17
